0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion_label
-586.7413,66.81163,4.532824,8.876018,10.360225,12.923834,0.050415684,1.8852774,3.7720685,-0.98806643,0.92430705,1.7412759,0.44976762,2.4427612,3.4141805,1.6950457,0.184807,2.573557,2.0642195,-0.45309845,1.7848871,-0.9166035,2.8664384,3.7278945,-1.9601367,0.85438323,1.6016994,-0.0067105372,0.56856513,0.23252794,0.4085211,-0.16968276,-0.5478757,0.944249,-0.13513069,-0.53855574,1.3833109,0.45751587,-0.24424416,0.96975696,sad
-587.1087,66.939964,6.1320534,8.907316,8.595459,14.701175,1.047983,3.2890763,3.295285,0.29531336,0.39257544,3.2163672,1.6025082,1.4041612,3.238531,1.7409983,0.68355393,2.8320422,3.3162582,0.55483294,2.1741064,-1.0444611,1.4835013,3.2586284,-0.744375,0.37832794,1.1574543,0.33857074,0.13099451,0.57685935,0.44192895,-0.12426682,-0.5467979,0.7113309,-0.18037629,-0.4997281,0.57685673,0.44644243,0.3325503,0.42497033,sad
-633.3305,77.801445,-6.7490897,9.248064,6.6946034,18.06283,-6.0961585,2.6708272,1.2643391,-3.1236262,-1.0087647,2.5154207,-0.44163045,-2.9339802,0.14181858,0.7705321,-1.7011058,2.176292,2.1030548,-0.10923427,-0.58883274,-3.613659,-0.5549902,1.2229131,-3.540865,-1.410994,-1.945876,-0.20583569,-0.3198165,-1.862968,-0.18938014,-0.37771347,-1.0014547,0.40420625,-0.24155456,-0.3294874,-0.18358539,0.41900703,-0.31182066,0.13241637,sad
-629.58057,83.7548,0.039152257,12.720496,10.273198,21.078697,0.36713308,4.730263,2.2904167,0.6786783,1.7321014,5.0680885,1.2376957,1.3616955,1.5435201,2.8278832,1.6263689,4.5857954,4.5925837,1.8519462,2.8543708,-1.0355997,1.5316296,2.632637,-1.7573636,-0.35780093,-0.51505774,1.1174295,-0.03507594,-0.5391983,0.29964057,0.24093401,-1.0240982,0.9238598,0.049451467,0.822916,1.0976282,0.9430145,0.62676126,0.5908628,sad
-571.8957,73.54681,-2.1704485,9.121072,6.4490457,13.102034,-7.219667,3.7972584,4.0626044,-1.0693594,-2.8761282,1.5095387,0.7554739,0.14772664,0.50599915,-0.37063518,-0.5683336,1.7045912,1.7262177,-0.2557194,0.0252128,-1.0531192,0.399864,0.7037981,-1.2775197,0.20210083,0.24201308,-0.4300139,-1.33232,-0.82422733,-0.023876984,-0.6202096,-0.91302955,0.38520873,0.091901496,-0.4331533,-0.059852757,1.2232194,1.8104123,2.2228398,angry
-546.35754,69.52754,-5.437875,6.86312,1.9369245,9.940634,-10.234304,2.5252943,2.864928,-2.3154368,-2.9930105,1.6919794,-1.8518825,-1.4157826,0.54575884,0.54903495,-2.0629497,0.7820701,0.0052018026,-2.8806965,-1.478914,-1.2066432,-0.38977745,-0.3345671,-3.0719295,-0.6423116,0.10258403,-1.4250544,-1.9555545,-0.33633947,0.45106083,-0.1977985,-1.7871021,0.68913186,-0.11723608,0.27284628,0.770307,1.7710694,1.7921047,1.8123112,angry
-579.6707,77.36847,-2.2405946,9.6343155,6.540262,18.944317,-8.394689,5.89241,3.6849408,0.7898705,-1.3086592,1.4816147,-0.5492163,0.97209185,1.2962943,2.1876016,-1.2358267,4.486683,1.267092,-2.4904802,0.71184826,-0.7857888,-0.49973193,0.6475465,-2.5514808,1.64707,0.42292988,-1.2911193,-1.0402535,0.3211453,-0.25404537,0.055718128,0.9703127,0.09922786,0.41716313,-0.01204688,0.55700916,0.59079283,-1.1014442,1.2508342,angry
-531.42365,60.825382,-8.606841,8.755382,0.54035395,10.125825,-9.970938,1.020677,2.4211254,-3.0283144,-4.7093563,2.2951066,-2.102415,-2.8926685,0.716453,0.22859657,-2.7006984,1.0739056,0.081113495,-3.5031304,-2.53201,-1.1211113,-2.1423357,-0.49724275,-3.2587252,-1.1852047,-1.209203,-2.4104981,-3.2427468,-1.9395653,-1.8691844,-0.3330595,-1.7109578,1.1961784,0.94110906,0.8097068,1.4662064,0.6547375,-0.2641209,0.56267583,angry
-505.49774,58.481285,-13.300972,4.173773,0.08166173,4.317053,-8.714861,0.93003607,-0.12538736,-3.2603893,-5.961727,0.0031460682,-2.9766898,-3.681033,-1.9307357,-0.733157,-4.1461544,-1.3139067,-0.7851055,-3.921279,-2.541466,-1.2684237,-0.91177166,-0.92857873,-3.1500995,-1.3459986,-0.78760135,0.12676074,0.32061455,2.8035316,1.610019,1.0682876,-0.15048319,0.68059754,1.4488071,2.1950731,4.3784866,4.049939,2.7674387,2.7447562,angry
-476.62927,62.575005,-8.35138,4.968887,-0.6191651,6.05783,-11.04834,0.8309356,2.872614,-4.6068544,-5.0310683,0.26251194,-2.9356568,-1.7481561,-1.067053,-1.4046897,-4.258214,-0.28243923,-1.3755015,-4.775213,-1.9118463,-2.0036092,-1.20976,-0.070204645,-2.983874,-1.0741191,0.11675908,-0.5833905,-1.9968789,0.35216814,0.30506402,0.4527308,1.3203485,3.0755577,4.925232,4.4536743,4.2995453,4.4869313,2.718598,2.3827808,angry
-519.5254,62.828537,-5.587942,9.451095,5.105152,15.728414,-6.0512643,1.3745397,-1.4418281,0.026770188,-3.2519405,0.25343806,0.5558109,1.6466585,0.6632764,2.2604659,-1.5846891,2.9558218,1.0519907,-2.0117025,-2.2391815,-0.69122547,0.8330923,0.33328477,-2.8780415,-0.030077672,-1.8322917,-1.3828644,-1.8686695,-1.6232158,-0.4779158,-0.27691856,-1.7113333,-0.67074424,-1.8687055,-0.87933445,0.5105163,1.9208968,1.0501546,2.2472076,angry
-441.14545,49.6205,-10.523704,6.4992666,0.6552359,7.3392897,-10.8582115,0.10833903,-0.013699775,-4.7142506,-5.0038753,-2.0633705,-3.8500912,-1.8950562,-1.0798346,-1.9591184,-5.877521,-1.9893163,-1.8243674,-4.328504,-2.7387812,-1.3830807,-0.48931238,0.52625,0.03305794,1.8306906,0.93469375,0.7651302,-0.43519908,1.5065743,1.2062886,2.4931746,1.4020398,1.3094959,1.2772369,1.1262015,2.0741928,3.2020907,3.4345088,2.7587883,angry
-629.8919,71.58582,8.11492,15.095867,8.656446,20.35574,2.9236217,6.3015985,4.1412477,-0.017669382,3.9987876,3.7723322,2.8744833,3.7988625,4.791468,3.2326653,1.1245283,5.268479,4.202346,1.108294,2.5640807,0.5792653,3.2716794,3.9774394,-0.48120013,1.8782648,1.5534738,1.040273,2.0746114,0.8734555,2.1715264,-0.04278845,0.6915039,1.7423301,1.1594408,0.5832503,1.3929541,2.0779643,-0.0141637,1.8537618,fearful
-606.7902,73.49235,2.0664792,15.99518,5.0865016,19.479918,-1.880203,3.647569,-4.368983,-2.1454206,3.706824,6.265945,0.8893049,2.4090533,2.5852826,4.646304,1.136053,2.4795642,1.408617,0.09129673,2.7443087,1.4302272,1.3176476,2.5628915,-1.3920839,1.7646536,0.6006009,0.6052886,-0.019109739,0.15715715,0.45902562,0.01763414,0.103308156,1.4455801,-1.0412571,-0.34220013,0.3656158,1.5321779,1.390079,2.433358,fearful
-615.38464,69.022064,5.8673205,19.436499,4.1391077,20.316048,0.18099648,6.516014,-2.638298,0.18225048,2.9052093,6.2374306,0.7955471,1.3629518,1.67357,4.3644085,1.5878386,2.8214295,1.3358753,-0.24071997,1.2639711,0.57582533,-0.28113547,0.73537034,-3.6226835,1.7009096,-0.1650082,-0.43776372,-1.4384576,-0.34979138,-0.15218796,-0.748135,-1.1010314,0.96536195,-2.3823895,-1.4288794,0.35842386,0.31606734,-0.89863354,0.49271715,fearful
-579.47076,81.02226,-13.540177,20.677158,-2.284744,18.321812,-7.7498517,0.47874135,-9.032248,-7.6606145,-1.736036,0.9451694,-1.597059,-3.3963764,-3.4206393,-0.47590023,-2.7124834,1.941063,0.49964866,-1.3087999,2.117627,-1.217771,-0.33396852,-0.7644957,-4.4500766,0.9283969,-0.490309,-0.736263,0.52120775,-1.1427397,-1.8925639,0.27428076,-0.65161175,1.0113308,-1.0533594,-1.0689032,2.7919033,2.5881398,1.5849426,2.8901985,fearful
-533.5133,66.688835,-4.343951,14.813295,5.784685,17.014475,-4.6819863,4.4333916,2.3213537,0.98243433,-1.335149,3.3239696,1.1632718,-0.13555655,2.0278876,3.3410208,0.3047842,2.6996033,3.3833485,-0.48232535,1.3195118,0.89338785,0.7837172,1.6763827,-1.2297963,0.83702296,0.061735306,0.9869136,-0.29447415,0.08607395,0.39847845,0.0581589,-0.85788965,1.379072,-1.1536754,-2.065359,0.6058127,0.5026608,-0.15453576,1.1270651,fearful
-490.32684,57.02392,-8.252707,13.788847,5.4981036,13.871115,-5.427896,1.0350976,-1.1452006,-0.7619203,-3.3546681,2.231419,-0.6893522,-1.0332849,0.787028,0.4043172,-2.1017551,1.3615967,1.046208,-0.49314347,0.9256927,-0.63642,0.21855693,2.0655794,-1.0735939,1.2307925,1.3447498,0.76852643,-0.553262,0.94884807,1.3094184,1.6907362,1.0884346,1.8991089,1.3018438,0.8461581,4.962884,4.9231143,5.511981,7.6369786,fearful
-545.6191,66.02776,-3.6222527,14.803086,7.5416074,19.531683,-5.60969,3.355351,0.59104437,0.44440266,-1.126384,4.2798734,-0.5033351,-0.22732532,1.8476827,3.317187,0.92892843,3.138921,2.3589308,0.300991,2.8146462,0.62831986,0.4724603,1.9213854,-1.8764682,0.60390466,-0.13002609,0.75084996,0.8333612,-0.037940208,0.08320676,1.0641767,-0.5252788,1.4488217,-1.551272,-1.1914945,0.6847161,1.2871015,1.4529917,2.1664615,fearful
-520.62195,62.53065,-10.328557,8.574638,2.1996422,15.288054,-8.298501,1.1400238,-1.4798144,-4.85317,-4.3148856,3.0939062,-1.1822807,-1.9131776,1.7598583,1.3368944,-2.1975486,1.0451854,1.664433,-2.838471,-1.9465472,-0.76626956,-0.32766354,0.030768374,-3.305296,-0.98844033,-0.5108599,-0.45953354,-2.3532817,-3.072103,-1.4571643,-1.118785,-2.8326244,-0.15955836,-2.5314026,-2.3771503,0.33528656,-1.2850542,-1.3746225,1.5328166,fearful
-609.4074,89.939926,0.7270125,11.671098,4.483903,19.264566,-5.8546457,0.52095175,-5.034028,-3.923336,-2.775015,1.1921182,-1.7095387,-3.1178386,-0.5294791,1.9182005,-1.8101153,0.9533907,2.2660205,-1.7815206,-0.5981235,-2.2882783,-1.0770559,-2.1279023,-2.9132838,0.519479,-1.1648706,-1.3460482,-1.6607771,-0.673086,-1.6797609,-1.1732816,0.56644,-1.1523672,-1.1010451,-0.29104716,0.37776357,-0.121302284,-0.44854876,0.470666,disgust
-639.4898,101.69428,-8.406316,3.4364564,6.467501,16.099438,-5.80365,3.0144856,-3.0808125,-4.2302656,0.031613167,2.4505367,2.6663969,-0.22049716,-0.9506392,0.13281277,-0.4727495,5.1162066,2.530997,-0.8106475,-0.8161358,-1.1686242,0.93518406,-3.758687,-2.4177525,2.567274,-1.772524,1.0506703,-0.46256852,0.26213443,0.3941547,-0.15312727,-0.007322608,0.30839893,0.28125167,-1.7597116,1.3739358,0.25434762,-0.25877723,0.93723303,disgust
-625.5779,94.99907,0.45157143,9.601222,5.2764544,21.247517,-2.9972386,2.3923678,-8.847795,-6.5382376,0.64291114,4.2027392,3.0961132,-0.28348583,-2.4130664,1.2790343,1.1866207,5.52806,1.6982396,-0.92808664,-0.20241274,-0.57455444,1.4920368,-2.424094,-3.9076328,1.1902813,-0.88650244,0.05160487,0.5752393,0.29089144,-1.1336404,0.020253764,0.9711447,1.0339341,-0.86474466,-0.684046,1.0639621,0.58390754,0.5633879,1.9150461,disgust
-579.0555,83.31342,1.3736446,11.323231,4.2871795,18.53639,-3.878218,1.9540133,-1.3358362,-3.6781802,-3.0899415,1.018926,-0.3546355,-2.145905,-0.17454141,-0.20716138,-1.5306252,3.216517,1.8563583,-2.3583882,-1.3381462,-0.24797541,-0.2903881,0.05147185,-3.7726638,-1.7471852,0.3330575,-0.63883907,-1.8486785,-0.9336066,-0.39325148,-2.2054353,-1.1759295,1.2860864,0.039208427,1.1623445,1.7519132,1.8115577,1.5983334,2.3482149,disgust
-564.73035,74.76888,-4.694415,8.817398,7.7537827,14.58252,-3.2992656,1.8546101,0.06358539,-2.5229871,-0.58901644,1.3329464,-0.8245741,1.1085564,1.0217224,0.9489926,0.8514767,3.8170702,1.2226515,-0.09013713,0.8295627,-0.847264,0.24668266,0.20603158,-1.0098372,-0.18403994,-1.0071543,0.52214086,-0.652817,-0.019226994,0.2322987,1.008152,1.2950351,0.71013343,1.6842766,2.046698,1.3127857,1.7199321,1.5884224,1.5071787,disgust
-604.4865,107.34652,2.0137434,13.537381,6.740339,20.321121,-2.732044,4.889216,-1.0339944,-3.712642,-0.20683317,3.779216,4.2694,4.345632,2.1861806,3.856168,1.213802,3.4478061,3.2487109,2.6785042,2.992682,-0.6321991,4.331591,3.8748293,-0.83007985,3.0892887,1.7281606,3.5331628,3.1527107,2.5952897,0.7812989,1.1633446,2.4052913,2.1507108,1.61873,0.1752354,1.9013541,2.5823703,1.1353594,3.91101,disgust
-571.69446,83.82432,0.28162625,6.6242614,5.6085334,18.245747,-2.9922593,3.4591553,-1.1993018,-3.3736107,2.2037826,1.1364753,1.4262735,1.5983481,2.988764,2.7648103,-1.1662426,4.550025,2.930884,-0.7685574,0.3891511,-0.82123804,2.1814773,0.8274278,-1.5854366,1.1555613,-0.15562291,0.1589263,0.7621758,0.7305514,-0.38243994,-0.94108254,0.02506704,1.2338463,-0.32618073,-0.6333081,1.0161489,0.08322249,0.11264036,1.5127941,disgust
-586.0335,75.668976,-0.22507556,12.63458,2.793482,20.797981,-5.730082,5.1297884,-3.508673,-2.972696,0.5896524,4.180971,-2.7554681,0.5922758,0.6880588,1.4098362,-2.766487,4.272286,2.3785,-3.7330735,-1.4289713,0.31674898,-0.29362723,-1.3321121,-3.802257,-0.26139495,-1.0186025,0.28843394,-1.7746267,-0.60651994,-1.4171903,0.5419581,0.7728342,1.9792404,0.093414865,0.30273888,2.10843,4.0256114,2.2609031,4.5338326,disgust
-625.15735,101.541145,1.113262,6.917553,12.362641,18.573671,-3.9480324,4.2224665,1.3249797,-0.3127138,-1.0891497,3.0502872,1.3810718,2.2762358,1.3279312,0.4592369,2.8466399,2.4001641,1.2515483,1.2698826,1.053119,-3.4618578,1.4471022,1.174594,-3.8519971,0.9984104,-1.3870187,-0.35581052,-0.38721973,-0.9200954,-0.32279292,-0.6905608,0.041148882,0.96878904,-0.5304719,-1.1546181,0.8090083,0.63342685,-0.52489483,0.360676,surprised
-608.353,75.15093,1.4117885,6.4538217,8.308875,12.260499,-3.1845121,4.089925,1.1301134,-1.7833445,-1.8923495,2.1951156,0.6113625,-0.15073289,-1.3812009,-0.6516967,-0.46320283,2.3867848,1.6379498,0.49740714,-0.42924562,-2.730891,1.2731119,1.0267291,-2.9663138,0.41292697,1.2288398,1.432648,0.8981412,0.38813427,1.8014649,1.3118366,0.51276946,1.5424739,-0.05924936,-0.24878241,0.7830723,0.29655835,-0.1884573,-0.1888485,surprised
-631.79694,84.984344,-2.1606507,7.9216146,6.8407516,17.100754,-5.42625,3.0752249,-0.31556308,-1.7019608,-3.5091977,1.9523093,1.9128257,1.2793851,-0.37339297,-1.2048464,0.3027407,3.329519,0.8898003,-0.01587142,0.7742522,-3.143507,0.03647833,0.31797123,-4.257585,-0.608806,-1.1492485,0.07556424,-0.96618193,-2.050416,0.09382064,0.22339682,-0.3196066,1.0847541,-0.7633853,-0.17480199,1.6720711,1.2752177,-0.06295614,1.0645965,surprised
-643.81995,83.357315,6.8099413,12.203469,8.230432,15.314878,-2.3130171,4.7085876,-1.7713121,-3.4660969,-2.0690231,2.2398705,-0.35172123,-1.2169379,0.7599698,0.20750977,-1.6234872,0.49360758,-0.23650108,-1.8413272,-0.9785044,-3.4762263,0.7656058,1.5862373,-3.3158686,-1.2864318,-0.59374905,-0.7434321,-1.6518524,-0.56056184,-0.5089104,0.35657293,-0.30036107,1.9912844,1.5831112,1.8221725,2.7459793,2.358397,1.6480002,1.6315292,surprised
-554.7074,66.73336,1.0622506,11.307657,7.97897,15.5793085,-4.220672,5.3874826,0.64942443,0.9301146,-2.1619864,4.69722,1.9122093,0.5155073,1.1195234,2.2362492,0.64672947,2.143812,2.4828472,0.6333562,1.0140817,-0.41001284,0.48501197,2.723262,-1.5989906,1.016495,0.37986702,0.93570566,0.29705885,-0.68178993,0.21243069,0.6454324,-0.32774308,0.7550352,-0.2567032,0.08111775,1.0953448,1.1250222,0.8079411,1.4587009,surprised
-596.4751,77.7234,-1.6867199,11.058089,12.93203,19.027948,-4.498774,4.8225446,3.2114813,1.1704745,-0.36351594,5.747397,3.8531432,1.600195,0.66984725,2.3772466,2.6052995,4.187273,2.0457578,2.0515447,2.226822,-2.2478251,1.1365004,3.9252868,-1.9036822,1.8325223,1.0403242,1.173916,1.8635333,0.43409985,0.94061774,0.6779054,-0.04660733,1.2608794,0.010143797,-0.12623274,1.6456732,1.5799007,0.118569,1.447757,surprised
-654.2307,88.34854,3.916216,13.396237,11.881931,20.413935,-2.1019962,6.969812,0.20272154,-0.62908024,-1.4872483,2.3869908,1.5742756,1.270026,1.9676476,2.490677,1.5682633,2.3310795,-0.7866068,0.42380095,1.4310473,-1.6817434,2.192579,1.7814461,-3.0553975,0.7196116,-1.258777,0.2979192,1.5952754,-1.0749846,1.1173427,0.70019954,0.79118073,1.4753168,-0.24038075,0.29338947,0.5097063,0.54213965,0.65402776,1.2517871,surprised
-589.09875,81.5907,-0.676696,12.046851,10.391446,19.571407,-4.8292236,2.3336754,-1.095873,-2.1895924,-3.9404602,1.3152742,-0.8305727,-0.35385156,0.05047154,0.90983355,-0.5030315,2.375292,-0.18627511,-1.361554,-1.3017701,-4.356097,0.25218153,1.3855176,-4.319493,0.42221138,-1.4483173,-1.2683504,0.088712305,-1.9429051,-0.9653715,0.5383798,-0.8489541,0.8580345,-0.71479726,-0.7015927,0.46209064,0.21470547,-1.0248073,0.90721035,surprised
-693.5733,69.53658,8.307069,12.569411,1.8204076,5.6317844,-9.4724655,-2.6315362,-6.655187,-3.8533611,-4.374628,-1.8511716,-4.994951,-5.8678746,-0.86713725,-3.5634925,-4.665524,-1.344989,-4.9643826,-4.0336986,-1.6193448,-3.470262,-3.923398,-2.878499,-4.3372025,-3.3382711,-3.8292472,-3.7034433,-3.670222,-3.2209754,-3.6101234,-3.4201806,-3.3007014,-2.3913977,-2.295659,-1.6539042,0.06266085,0.08284401,-1.1121688,-0.07064289,neutral
-701.00214,72.10109,5.47984,13.864512,1.0095403,6.3806534,-11.297619,-2.1978111,-7.0966225,-2.5205553,-3.2190912,-1.6941638,-4.5668797,-5.2861543,-1.0777301,-2.6736197,-4.8683825,-1.4829578,-4.7447915,-4.1226087,-0.6938026,-3.8446848,-3.9808576,-1.9190989,-3.2586472,-2.9113238,-4.490114,-2.90673,-3.726818,-3.4612057,-4.0138946,-3.3772821,-1.9651353,-1.289516,-1.4580028,-0.58303005,-0.18233287,0.017427363,-0.8995151,-1.0417145,neutral
-663.13184,68.17052,3.6824095,14.193284,-0.21097398,8.066274,-12.715483,-6.6121387,-9.278654,-3.1881666,-4.173104,0.034632575,-4.704887,-5.9545836,-0.784133,-3.5254047,-6.6351347,-0.5366214,-4.704173,-4.8046384,-2.555892,-4.2118015,-5.926119,-4.098203,-2.6985626,-4.4241104,-3.9497294,-2.634736,-3.087824,-2.9989414,-3.537305,-0.5460197,-1.2559851,0.037340693,0.1643507,0.8308198,-0.3682251,0.5447004,1.4783186,1.0264008,neutral
-665.2718,57.933636,5.258662,13.2363825,0.6685572,6.644537,-11.583322,-4.477791,-8.907585,-3.7285652,-3.0972328,-3.3173385,-4.5042996,-3.2787693,-2.503668,-4.2756233,-5.0973077,-1.8933613,-5.608452,-3.7392993,-1.6638924,-3.7642574,-5.26038,-3.398936,-2.7607946,-4.8815093,-4.0444555,-2.6556635,-1.7314222,-1.8708351,-3.267316,-0.99271214,-1.68619,-1.7272139,-2.288181,-1.1252292,0.0066692294,0.92161363,2.6862812,2.7777011,neutral
-733.0371,70.21657,4.3042316,12.183165,-0.6695662,6.740268,-9.443459,-3.4874318,-8.388339,-0.29842556,-2.4943273,-1.5153265,-5.50238,-5.338673,-1.9892452,-2.492941,-4.9909024,-1.6835306,-4.057898,-5.1087365,-3.8232758,-2.9664986,-3.8856006,-3.3292532,-2.7093241,-2.8114593,-3.6702812,-2.619817,-4.1298604,-3.9095695,-3.6445627,-3.556355,-3.7018344,-2.682391,-3.8050754,-2.5847192,-1.8544341,-0.25342655,0.36308798,1.0693998,calm
-677.4262,69.57674,6.553035,15.260473,2.2042477,8.82496,-12.819689,-4.0310225,-5.3883247,-2.3762112,-2.4838784,-4.487965,-5.5764155,-5.685982,-1.3337873,-2.33759,-3.9546442,-0.6645032,-5.112907,-5.1700697,-2.393918,-4.72398,-4.764843,-3.5709906,-3.6453383,-3.9604688,-4.125121,-3.915678,-3.3319798,-2.84815,-1.985864,-0.111793704,-0.42871633,-0.2737514,-1.0811778,-0.8539615,-1.1835878,-0.35882166,0.4349747,1.5788951,calm
-690.68744,57.287395,8.065511,16.855114,0.46501148,8.735891,-13.024316,-4.5036874,-8.185371,-2.8935618,-4.409372,-2.119327,-6.2471304,-5.956595,-0.92342174,-2.4258356,-7.393589,-1.8102056,-4.3299484,-4.0150313,-2.692194,-2.6019254,-4.3480296,-4.743364,-3.7802646,-5.1836243,-3.1421986,-3.2526312,-4.118608,-3.553597,-3.7327204,-2.0456417,-3.3512602,-2.7416918,-3.2234075,-1.7290208,-1.9210554,-1.0330046,0.029576918,0.17719993,calm
-671.11945,58.30773,4.466759,16.33403,0.37182334,7.9745564,-11.2577715,-3.5403695,-9.353853,-3.274194,-1.3890245,-3.0548353,-5.4166965,-5.8674994,-2.0536633,-2.7170413,-6.136542,-2.425904,-5.2195325,-2.9311416,-2.5380268,-3.8222685,-5.023603,-4.033829,-3.19699,-4.766371,-5.1928596,-2.7483683,-3.383594,-4.5688915,-4.047763,-3.291058,-4.3836894,-3.1533394,-3.843736,-3.410263,-2.4820688,-1.9492911,-0.60486513,0.25830486,calm
-674.0994,62.795067,3.5603364,9.729161,-0.023848942,4.4203014,-9.839372,-3.7491684,-8.619714,-1.4153316,-2.3824022,-2.656626,-5.4951797,-5.3613415,-2.2788932,-2.882676,-4.134121,-1.2231379,-4.1609197,-4.355774,-2.2036464,-3.0283704,-4.120792,-3.7953792,-3.8048348,-4.7022963,-3.091741,-1.61568,-2.955594,-2.078498,-2.6591547,-2.924736,-1.8858331,-1.6019894,-0.90050346,1.0379413,-0.70759755,-0.45818838,-0.9539576,-1.8503286,calm
-652.0713,75.070816,2.0164633,12.191664,1.6864552,11.937418,-11.239147,-2.6883965,-7.788512,-3.5277367,-1.617197,-1.7330304,-6.853225,-8.290882,-2.538898,-0.6981424,-6.233097,-1.739532,-4.549905,-4.2147927,-2.5877404,-2.5798266,-3.9049122,-4.2921987,-2.7720473,-2.6376085,-3.701024,-2.93445,-3.6396096,-4.814017,-3.383671,-1.6578012,-3.3571904,-1.4070412,-2.4468412,-0.95968264,1.2158039,2.3003504,3.219125,1.2856984,calm
-702.7425,64.42429,4.4999013,15.070946,-2.9826698,7.1232986,-12.838118,-6.0977902,-8.640533,-2.997946,-4.897053,-0.6150446,-6.2435017,-7.7599106,-1.3526754,-1.1851501,-7.1698813,-1.7985904,-4.22529,-4.7807536,-3.9848058,-3.7422395,-4.895739,-4.6305614,-2.3701131,-3.9584827,-3.4070783,-3.0906084,-5.0070786,-5.063685,-4.3108387,-2.6068046,-2.4830627,-1.4949033,-3.7529306,-1.2078459,-1.3988816,-1.4679629,0.083130226,-0.55984443,calm
-696.0972,66.14794,7.069855,14.015484,-3.4265506,9.011341,-12.010906,-6.8540564,-8.274955,-2.6235404,-5.3353653,-1.3872105,-4.8763413,-6.153137,-0.840636,-1.6555709,-6.297223,-1.1218619,-3.8315935,-3.8421798,-3.5646145,-3.4189885,-4.281341,-3.8584738,-3.4365778,-4.787678,-3.433666,-3.3426373,-4.603526,-4.508567,-4.754387,-2.6966,-3.2065258,-2.945851,-4.948631,-3.1904871,-5.380692,-3.7334142,-3.4172096,-2.6144333,calm
-616.80273,60.53386,-10.204832,4.1850004,2.0699544,2.8012075,-10.635051,-3.7913125,-8.914517,-5.759664,-3.4099576,-0.07002368,-6.2404394,-6.9962935,-0.5765563,-1.3848308,-5.481272,-1.5370789,-5.419693,-5.5784497,-3.2763774,-3.6239095,-3.8565133,-3.4813023,-3.229283,-3.3684337,-5.035371,-2.5248325,-2.3472936,-3.2239163,-1.3817898,1.1980493,0.38554206,0.97721773,-0.33372584,-1.3962895,-2.9358032,-2.1335483,-1.3879848,-0.13420832,happy
-593.4962,56.980537,-7.2371716,7.5159774,2.2314079,4.328758,-9.237195,-2.9362807,-8.243587,-3.2949524,-1.6675327,-0.7313612,-5.5131645,-6.349209,-0.39924365,-0.86870605,-4.9938626,-1.0828106,-4.309168,-4.232608,-2.8802958,-3.1282022,-3.0308394,-1.2849205,1.2979034,2.8062687,0.011283189,0.45812705,-1.2184778,-2.050893,-1.0875607,-0.19286208,1.1004694,1.7244606,0.46645415,-0.016482323,0.9236808,1.5316293,1.4807483,1.5274702,happy
-598.6889,55.585224,-1.423777,7.4870486,1.9551675,5.5452285,-10.15837,-5.569573,-8.577682,-4.661827,-4.12237,-1.2116818,-5.667054,-6.310594,-2.76066,-1.5408947,-5.284684,-3.1407597,-4.288442,-4.064759,-4.0839376,-4.9270067,-3.538168,-3.9782305,-4.303849,-3.8781524,-5.4477873,-3.5484421,-4.3062882,-5.00995,-3.5905073,-1.4512709,-1.1690894,0.6056983,-0.0568832,-0.12703624,-1.0061014,-2.2738824,-2.2462585,-1.9706728,happy
-599.62506,52.722225,-5.9427567,6.202049,0.22231251,4.9414864,-10.837505,-5.6027412,-9.493516,-6.8630843,-5.04196,0.2241609,-4.553316,-7.302221,-3.1139166,-1.7826009,-5.550611,-3.367895,-4.338393,-2.9377515,-4.820111,-4.8290625,-3.1173513,-5.267412,-3.7488606,-3.2210789,-5.04948,-3.130602,-2.548548,-3.9935656,-3.2874727,0.8209351,1.0974615,2.7352545,3.2251606,2.7259169,1.5031135,-0.09265672,-0.09104913,0.3869499,happy
-567.0824,57.704227,-11.601362,2.5131052,-0.6057679,2.5127943,-10.712159,-4.4766755,-10.475638,-7.112623,-4.617995,0.4158807,-6.385459,-7.9050574,-2.817525,-1.7776992,-5.932518,-2.7963073,-6.295288,-5.175497,-4.7751822,-4.998694,-5.080496,-4.7817955,-1.6221496,1.4961146,0.2678188,2.5045102,1.6236975,-1.1773275,-2.3271189,1.7474586,1.869853,3.0206196,3.2366018,2.4131925,-0.31501096,-0.106838375,-0.9984305,-1.0546818,happy
-482.47052,49.874416,-15.788864,2.7263017,0.071360394,1.5727135,-13.659212,-4.679632,-6.5073514,-6.281516,-3.7363977,-0.048206706,-5.4146395,-8.0222845,-0.86894476,-0.9943854,-5.4598565,-2.8338685,-5.7361436,-3.6903393,-0.369239,-1.4748139,0.88795274,1.3329207,1.766516,3.830203,-0.23914175,1.3176969,3.090786,2.1608305,1.6459761,4.199637,1.9843094,-0.21353313,-0.13421002,0.06608,0.26320666,0.10122848,-1.0267768,-1.0626292,happy
