filename,modality,vocal_channel,emotion,intensity,statement,repetition,actor_id,filepath
03-01-04-01-01-02-14.wav,03,01,04,01,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-04-01-01-02-14.wav
03-01-04-01-02-01-14.wav,03,01,04,01,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-04-01-02-01-14.wav
03-01-04-01-02-02-14.wav,03,01,04,01,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-04-01-02-02-14.wav
03-01-04-02-01-01-14.wav,03,01,04,02,01,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-04-02-01-01-14.wav
03-01-04-02-01-02-14.wav,03,01,04,02,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-04-02-01-02-14.wav
03-01-04-02-02-01-14.wav,03,01,04,02,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-04-02-02-01-14.wav
03-01-04-02-02-02-14.wav,03,01,04,02,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-04-02-02-02-14.wav
03-01-05-01-01-01-14.wav,03,01,05,01,01,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-05-01-01-01-14.wav
03-01-05-01-01-02-14.wav,03,01,05,01,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-05-01-01-02-14.wav
03-01-05-01-02-01-14.wav,03,01,05,01,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-05-01-02-01-14.wav
03-01-05-01-02-02-14.wav,03,01,05,01,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-05-01-02-02-14.wav
03-01-05-02-01-01-14.wav,03,01,05,02,01,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-05-02-01-01-14.wav
03-01-05-02-01-02-14.wav,03,01,05,02,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-05-02-01-02-14.wav
03-01-05-02-02-01-14.wav,03,01,05,02,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-05-02-02-01-14.wav
03-01-05-02-02-02-14.wav,03,01,05,02,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-05-02-02-02-14.wav
03-01-06-01-01-01-14.wav,03,01,06,01,01,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-06-01-01-01-14.wav
03-01-06-01-01-02-14.wav,03,01,06,01,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-06-01-01-02-14.wav
03-01-06-01-02-01-14.wav,03,01,06,01,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-06-01-02-01-14.wav
03-01-06-01-02-02-14.wav,03,01,06,01,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-06-01-02-02-14.wav
03-01-06-02-01-01-14.wav,03,01,06,02,01,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-06-02-01-01-14.wav
03-01-06-02-01-02-14.wav,03,01,06,02,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-06-02-01-02-14.wav
03-01-06-02-02-01-14.wav,03,01,06,02,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-06-02-02-01-14.wav
03-01-06-02-02-02-14.wav,03,01,06,02,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-06-02-02-02-14.wav
03-01-07-01-01-01-14.wav,03,01,07,01,01,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-07-01-01-01-14.wav
03-01-07-01-01-02-14.wav,03,01,07,01,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-07-01-01-02-14.wav
03-01-07-01-02-01-14.wav,03,01,07,01,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-07-01-02-01-14.wav
03-01-07-01-02-02-14.wav,03,01,07,01,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-07-01-02-02-14.wav
03-01-07-02-01-01-14.wav,03,01,07,02,01,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-07-02-01-01-14.wav
03-01-07-02-01-02-14.wav,03,01,07,02,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-07-02-01-02-14.wav
03-01-07-02-02-01-14.wav,03,01,07,02,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-07-02-02-01-14.wav
03-01-07-02-02-02-14.wav,03,01,07,02,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-07-02-02-02-14.wav
03-01-08-01-01-01-14.wav,03,01,08,01,01,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-08-01-01-01-14.wav
03-01-08-01-01-02-14.wav,03,01,08,01,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-08-01-01-02-14.wav
03-01-08-01-02-01-14.wav,03,01,08,01,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-08-01-02-01-14.wav
03-01-08-01-02-02-14.wav,03,01,08,01,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-08-01-02-02-14.wav
03-01-08-02-01-01-14.wav,03,01,08,02,01,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-08-02-01-01-14.wav
03-01-08-02-01-02-14.wav,03,01,08,02,01,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-08-02-01-02-14.wav
03-01-08-02-02-01-14.wav,03,01,08,02,02,01,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-08-02-02-01-14.wav
03-01-08-02-02-02-14.wav,03,01,08,02,02,02,14,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_14\03-01-08-02-02-02-14.wav
03-01-01-01-01-01-15.wav,03,01,01,01,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-01-01-01-01-15.wav
03-01-01-01-01-02-15.wav,03,01,01,01,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-01-01-01-02-15.wav
03-01-01-01-02-01-15.wav,03,01,01,01,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-01-01-02-01-15.wav
03-01-01-01-02-02-15.wav,03,01,01,01,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-01-01-02-02-15.wav
03-01-02-01-01-01-15.wav,03,01,02,01,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-02-01-01-01-15.wav
03-01-02-01-01-02-15.wav,03,01,02,01,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-02-01-01-02-15.wav
03-01-02-01-02-01-15.wav,03,01,02,01,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-02-01-02-01-15.wav
03-01-02-01-02-02-15.wav,03,01,02,01,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-02-01-02-02-15.wav
03-01-02-02-01-01-15.wav,03,01,02,02,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-02-02-01-01-15.wav
03-01-02-02-01-02-15.wav,03,01,02,02,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-02-02-01-02-15.wav
03-01-02-02-02-01-15.wav,03,01,02,02,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-02-02-02-01-15.wav
03-01-02-02-02-02-15.wav,03,01,02,02,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-02-02-02-02-15.wav
03-01-03-01-01-01-15.wav,03,01,03,01,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-03-01-01-01-15.wav
03-01-03-01-01-02-15.wav,03,01,03,01,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-03-01-01-02-15.wav
03-01-03-01-02-01-15.wav,03,01,03,01,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-03-01-02-01-15.wav
03-01-03-01-02-02-15.wav,03,01,03,01,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-03-01-02-02-15.wav
03-01-03-02-01-01-15.wav,03,01,03,02,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-03-02-01-01-15.wav
03-01-03-02-01-02-15.wav,03,01,03,02,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-03-02-01-02-15.wav
03-01-03-02-02-01-15.wav,03,01,03,02,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-03-02-02-01-15.wav
03-01-03-02-02-02-15.wav,03,01,03,02,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-03-02-02-02-15.wav
03-01-04-01-01-01-15.wav,03,01,04,01,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-04-01-01-01-15.wav
03-01-04-01-01-02-15.wav,03,01,04,01,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-04-01-01-02-15.wav
03-01-04-01-02-01-15.wav,03,01,04,01,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-04-01-02-01-15.wav
03-01-04-01-02-02-15.wav,03,01,04,01,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-04-01-02-02-15.wav
03-01-04-02-01-01-15.wav,03,01,04,02,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-04-02-01-01-15.wav
03-01-04-02-01-02-15.wav,03,01,04,02,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-04-02-01-02-15.wav
03-01-04-02-02-01-15.wav,03,01,04,02,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-04-02-02-01-15.wav
03-01-04-02-02-02-15.wav,03,01,04,02,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-04-02-02-02-15.wav
03-01-05-01-01-01-15.wav,03,01,05,01,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-05-01-01-01-15.wav
03-01-05-01-01-02-15.wav,03,01,05,01,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-05-01-01-02-15.wav
03-01-05-01-02-01-15.wav,03,01,05,01,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-05-01-02-01-15.wav
03-01-05-01-02-02-15.wav,03,01,05,01,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-05-01-02-02-15.wav
03-01-05-02-01-01-15.wav,03,01,05,02,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-05-02-01-01-15.wav
03-01-05-02-01-02-15.wav,03,01,05,02,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-05-02-01-02-15.wav
03-01-05-02-02-01-15.wav,03,01,05,02,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-05-02-02-01-15.wav
03-01-05-02-02-02-15.wav,03,01,05,02,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-05-02-02-02-15.wav
03-01-06-01-01-01-15.wav,03,01,06,01,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-06-01-01-01-15.wav
03-01-06-01-01-02-15.wav,03,01,06,01,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-06-01-01-02-15.wav
03-01-06-01-02-01-15.wav,03,01,06,01,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-06-01-02-01-15.wav
03-01-06-01-02-02-15.wav,03,01,06,01,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-06-01-02-02-15.wav
03-01-06-02-01-01-15.wav,03,01,06,02,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-06-02-01-01-15.wav
03-01-06-02-01-02-15.wav,03,01,06,02,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-06-02-01-02-15.wav
03-01-06-02-02-01-15.wav,03,01,06,02,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-06-02-02-01-15.wav
03-01-06-02-02-02-15.wav,03,01,06,02,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-06-02-02-02-15.wav
03-01-07-01-01-01-15.wav,03,01,07,01,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-07-01-01-01-15.wav
03-01-07-01-01-02-15.wav,03,01,07,01,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-07-01-01-02-15.wav
03-01-07-01-02-01-15.wav,03,01,07,01,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-07-01-02-01-15.wav
03-01-07-01-02-02-15.wav,03,01,07,01,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-07-01-02-02-15.wav
03-01-07-02-01-01-15.wav,03,01,07,02,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-07-02-01-01-15.wav
03-01-07-02-01-02-15.wav,03,01,07,02,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-07-02-01-02-15.wav
03-01-07-02-02-01-15.wav,03,01,07,02,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-07-02-02-01-15.wav
03-01-07-02-02-02-15.wav,03,01,07,02,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-07-02-02-02-15.wav
03-01-08-01-01-01-15.wav,03,01,08,01,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-08-01-01-01-15.wav
03-01-08-01-01-02-15.wav,03,01,08,01,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-08-01-01-02-15.wav
03-01-08-01-02-01-15.wav,03,01,08,01,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-08-01-02-01-15.wav
03-01-08-01-02-02-15.wav,03,01,08,01,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-08-01-02-02-15.wav
03-01-08-02-01-01-15.wav,03,01,08,02,01,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-08-02-01-01-15.wav
03-01-08-02-01-02-15.wav,03,01,08,02,01,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-08-02-01-02-15.wav
03-01-08-02-02-01-15.wav,03,01,08,02,02,01,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-08-02-02-01-15.wav
03-01-08-02-02-02-15.wav,03,01,08,02,02,02,15,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_15\03-01-08-02-02-02-15.wav
03-01-01-01-01-01-16.wav,03,01,01,01,01,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-01-01-01-01-16.wav
03-01-01-01-01-02-16.wav,03,01,01,01,01,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-01-01-01-02-16.wav
03-01-01-01-02-01-16.wav,03,01,01,01,02,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-01-01-02-01-16.wav
03-01-01-01-02-02-16.wav,03,01,01,01,02,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-01-01-02-02-16.wav
03-01-02-01-01-01-16.wav,03,01,02,01,01,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-02-01-01-01-16.wav
03-01-02-01-01-02-16.wav,03,01,02,01,01,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-02-01-01-02-16.wav
03-01-02-01-02-01-16.wav,03,01,02,01,02,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-02-01-02-01-16.wav
03-01-02-01-02-02-16.wav,03,01,02,01,02,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-02-01-02-02-16.wav
03-01-02-02-01-01-16.wav,03,01,02,02,01,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-02-02-01-01-16.wav
03-01-02-02-01-02-16.wav,03,01,02,02,01,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-02-02-01-02-16.wav
03-01-02-02-02-01-16.wav,03,01,02,02,02,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-02-02-02-01-16.wav
03-01-02-02-02-02-16.wav,03,01,02,02,02,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-02-02-02-02-16.wav
03-01-03-01-01-01-16.wav,03,01,03,01,01,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-03-01-01-01-16.wav
03-01-03-01-01-02-16.wav,03,01,03,01,01,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-03-01-01-02-16.wav
03-01-03-01-02-01-16.wav,03,01,03,01,02,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-03-01-02-01-16.wav
03-01-03-01-02-02-16.wav,03,01,03,01,02,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-03-01-02-02-16.wav
03-01-03-02-01-01-16.wav,03,01,03,02,01,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-03-02-01-01-16.wav
03-01-03-02-01-02-16.wav,03,01,03,02,01,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-03-02-01-02-16.wav
03-01-03-02-02-01-16.wav,03,01,03,02,02,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-03-02-02-01-16.wav
03-01-03-02-02-02-16.wav,03,01,03,02,02,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-03-02-02-02-16.wav
03-01-04-01-01-01-16.wav,03,01,04,01,01,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-04-01-01-01-16.wav
03-01-04-01-01-02-16.wav,03,01,04,01,01,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-04-01-01-02-16.wav
03-01-04-01-02-01-16.wav,03,01,04,01,02,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-04-01-02-01-16.wav
03-01-04-01-02-02-16.wav,03,01,04,01,02,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-04-01-02-02-16.wav
03-01-04-02-01-01-16.wav,03,01,04,02,01,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-04-02-01-01-16.wav
03-01-04-02-01-02-16.wav,03,01,04,02,01,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-04-02-01-02-16.wav
03-01-04-02-02-01-16.wav,03,01,04,02,02,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-04-02-02-01-16.wav
03-01-04-02-02-02-16.wav,03,01,04,02,02,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-04-02-02-02-16.wav
03-01-05-01-01-01-16.wav,03,01,05,01,01,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-05-01-01-01-16.wav
03-01-05-01-01-02-16.wav,03,01,05,01,01,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-05-01-01-02-16.wav
03-01-05-01-02-01-16.wav,03,01,05,01,02,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-05-01-02-01-16.wav
03-01-05-01-02-02-16.wav,03,01,05,01,02,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-05-01-02-02-16.wav
03-01-05-02-01-01-16.wav,03,01,05,02,01,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-05-02-01-01-16.wav
03-01-05-02-01-02-16.wav,03,01,05,02,01,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-05-02-01-02-16.wav
03-01-05-02-02-01-16.wav,03,01,05,02,02,01,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-05-02-02-01-16.wav
03-01-05-02-02-02-16.wav,03,01,05,02,02,02,16,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\Actor_16\03-01-05-02-02-02-16.wav
